Hour,droughts_tweets,droughts_spike,heatwaves_tweets,heatwaves_spike,floods_tweets,floods_spike
2012-08-30 21,5.0,0.0,1.0,0.0,,
2012-08-30 22,7.0,0.0,,,4.0,0.0
2012-08-30 23,4.0,0.0,,,1.0,0.0
2012-08-31 00,6.0,0.0,1.0,0.0,1.0,0.0
2012-08-31 01,3.0,0.0,,,,
2012-08-31 02,5.0,0.0,,,1.0,0.0
2012-08-31 03,40.0,1.0,12.0,1.0,25.0,1.0
2012-08-31 04,5.0,0.0,,,2.0,0.0
2012-08-31 06,2.0,0.0,1.0,0.0,,
2012-08-31 07,11.0,0.0,,,,
2012-08-31 08,4.0,0.0,,,,
2012-08-31 09,1.0,0.0,,,1.0,0.0
2012-08-31 10,1.0,0.0,,,,
2012-08-31 12,5.0,0.0,1.0,0.0,1.0,0.0
2012-08-31 13,6.0,0.0,3.0,0.0,3.0,0.0
2012-08-31 15,4.0,0.0,,,21.0,1.0
2012-08-31 16,5.0,0.0,2.0,0.0,1.0,0.0
2012-08-31 17,41.0,1.0,1.0,0.0,,
2012-08-31 18,6.0,0.0,1.0,0.0,2.0,0.0
2012-08-31 19,12.0,0.0,,,,
2012-08-31 20,3.0,0.0,,,1.0,0.0
2012-08-31 21,68.0,1.0,,,,
2012-08-31 22,21.0,0.0,1.0,0.0,2.0,0.0
2012-08-31 23,15.0,0.0,2.0,0.0,2.0,0.0
2012-09-01 00,10.0,0.0,,,,
2012-09-01 01,13.0,0.0,1.0,0.0,,
2012-09-01 02,13.0,0.0,,,4.0,0.0
2012-09-01 03,4.0,0.0,,,1.0,0.0
2012-09-01 04,7.0,0.0,,,,
2012-09-01 05,5.0,0.0,,,,
2012-09-01 06,2.0,0.0,,,,
2012-09-01 07,8.0,0.0,,,,
2012-09-01 08,2.0,0.0,,,1.0,0.0
2012-09-01 09,1.0,0.0,,,1.0,0.0
2012-09-01 10,1.0,0.0,,,1.0,0.0
2012-09-01 11,6.0,0.0,,,,
2012-09-01 12,6.0,0.0,,,,
2012-09-01 13,8.0,0.0,1.0,0.0,,
2012-09-01 14,5.0,0.0,3.0,0.0,,
2012-09-01 15,2.0,0.0,1.0,0.0,,
2012-09-01 16,1.0,0.0,1.0,0.0,,
2012-09-01 17,16.0,0.0,,,,
2012-09-01 18,3.0,0.0,1.0,0.0,,
2012-09-01 19,3.0,0.0,1.0,0.0,,
2012-09-01 20,1.0,0.0,,,,
2012-09-01 21,2.0,0.0,1.0,0.0,,
2012-09-01 22,3.0,0.0,,,,
2012-09-01 23,1.0,0.0,1.0,0.0,,
2012-09-02 00,1.0,0.0,1.0,0.0,2.0,0.0
2012-09-02 01,1.0,0.0,2.0,0.0,1.0,0.0
2012-09-02 02,4.0,0.0,,,1.0,0.0
2012-09-02 03,4.0,0.0,,,,
2012-09-02 04,1.0,0.0,,,,
2012-09-02 05,1.0,0.0,,,1.0,0.0
2012-09-02 06,1.0,0.0,,,,
2012-09-02 07,1.0,0.0,,,,
2012-09-02 12,2.0,0.0,1.0,0.0,,
2012-09-02 13,1.0,0.0,,,,
2012-09-02 14,1.0,0.0,1.0,0.0,,
2012-09-02 15,8.0,0.0,,,,
2012-09-02 16,7.0,0.0,1.0,0.0,,
2012-09-02 17,2.0,0.0,39.0,1.0,,
2012-09-02 18,4.0,0.0,7.0,1.0,,
2012-09-02 19,7.0,0.0,1.0,0.0,,
2012-09-02 20,3.0,0.0,2.0,0.0,2.0,0.0
2012-09-02 21,8.0,0.0,,,,
2012-09-02 22,1.0,0.0,2.0,0.0,,
2012-09-02 23,2.0,0.0,,,,
2012-09-03 00,5.0,0.0,1.0,0.0,2.0,0.0
2012-09-03 02,4.0,0.0,,,2.0,0.0
2012-09-03 03,16.0,1.0,,,,
2012-09-03 04,5.0,0.0,,,,
2012-09-03 05,3.0,0.0,,,,
2012-09-03 06,5.0,0.0,2.0,0.0,,
2012-09-03 07,1.0,0.0,,,,
2012-09-03 08,3.0,0.0,,,,
2012-09-03 09,1.0,0.0,,,,
2012-09-03 10,3.0,0.0,,,,
2012-09-03 12,5.0,0.0,1.0,0.0,,
2012-09-03 13,3.0,0.0,,,,
2012-09-03 14,7.0,0.0,3.0,0.0,1.0,0.0
2012-09-03 15,2.0,0.0,5.0,0.0,2.0,0.0
2012-09-03 16,1.0,0.0,2.0,0.0,,
2012-09-03 17,3.0,0.0,2.0,0.0,,
2012-09-03 18,5.0,0.0,2.0,0.0,,
2012-09-03 19,11.0,1.0,1.0,0.0,,
2012-09-03 21,42.0,1.0,,,2.0,0.0
2012-09-03 23,6.0,0.0,1.0,0.0,1.0,0.0
2012-09-04 00,2.0,0.0,4.0,0.0,,
2012-09-04 01,1.0,0.0,,,,
2012-09-04 02,2.0,0.0,2.0,0.0,2.0,0.0
2012-09-04 03,2.0,0.0,,,,
2012-09-04 04,3.0,0.0,,,2.0,0.0
2012-09-04 05,2.0,0.0,1.0,0.0,,
2012-09-04 06,13.0,0.0,1.0,0.0,,
2012-09-04 09,2.0,0.0,,,6.0,0.0
2012-09-04 10,3.0,0.0,,,1.0,0.0
2012-09-04 11,5.0,0.0,,,,
2012-09-04 12,9.0,0.0,1.0,0.0,1.0,0.0
2012-09-04 13,6.0,0.0,2.0,0.0,1.0,0.0
2012-09-04 15,3.0,0.0,,,6.0,1.0
2012-09-04 16,2.0,0.0,5.0,0.0,3.0,0.0
2012-09-04 17,4.0,0.0,1.0,0.0,,
2012-09-04 18,6.0,0.0,2.0,0.0,,
2012-09-04 19,6.0,0.0,4.0,0.0,,
2012-09-04 20,6.0,0.0,3.0,0.0,,
2012-09-04 21,1.0,0.0,1.0,0.0,,
2012-09-04 22,2.0,0.0,3.0,0.0,1.0,0.0
2012-09-04 23,1.0,0.0,,,,
2012-09-05 00,1.0,0.0,4.0,0.0,,
2012-09-05 01,1.0,0.0,1.0,0.0,,
2012-09-05 02,11.0,0.0,,,1.0,0.0
2012-09-05 04,1.0,0.0,,,1.0,0.0
2012-09-05 05,3.0,0.0,,,,
2012-09-05 09,5.0,0.0,1.0,0.0,3.0,0.0
2012-09-05 11,1.0,0.0,4.0,0.0,2.0,0.0
2012-09-05 12,12.0,1.0,,,,
2012-09-05 13,2.0,0.0,,,,
2012-09-05 14,5.0,0.0,1.0,0.0,,
2012-09-05 15,1.0,0.0,2.0,0.0,,
2012-09-05 16,4.0,0.0,1.0,0.0,,
2012-09-05 17,1.0,0.0,2.0,0.0,1.0,0.0
2012-09-05 18,3.0,0.0,4.0,0.0,,
2012-09-05 19,11.0,1.0,,,1.0,0.0
2012-09-05 20,1.0,0.0,,,1.0,0.0
2012-09-05 21,1.0,0.0,,,,
2012-09-05 22,2.0,0.0,1.0,0.0,,
2012-09-05 23,1.0,0.0,4.0,0.0,,
2012-09-06 01,3.0,0.0,4.0,0.0,,
2012-09-06 02,1.0,0.0,,,,
2012-09-06 07,1.0,0.0,1.0,0.0,1.0,0.0
2012-09-06 11,5.0,0.0,,,1.0,0.0
2012-09-06 12,1.0,0.0,2.0,0.0,,
2012-09-06 13,12.0,1.0,3.0,0.0,3.0,0.0
2012-09-06 14,21.0,1.0,,,2.0,0.0
2012-09-06 15,3.0,0.0,,,1.0,0.0
2012-09-06 16,4.0,0.0,1.0,0.0,,
2012-09-06 17,1.0,0.0,1.0,0.0,1.0,0.0
2012-09-06 18,8.0,0.0,,,1.0,0.0
2012-09-06 19,2.0,0.0,2.0,0.0,28.0,1.0
2012-09-06 20,5.0,0.0,4.0,0.0,1.0,0.0
2012-09-06 21,1.0,0.0,,,,
2012-09-06 22,1.0,0.0,5.0,1.0,,
2012-09-06 23,19.0,1.0,3.0,0.0,3.0,0.0
2012-09-07 00,21.0,1.0,,,3.0,0.0
2012-09-07 01,2.0,0.0,,,,
2012-09-07 02,2177.0,1.0,5.0,1.0,2475.0,1.0
2012-09-07 03,181.0,1.0,,,185.0,1.0
2012-09-07 04,81.0,0.0,,,82.0,0.0
2012-09-07 05,12.0,0.0,,,17.0,0.0
2012-09-07 06,14.0,0.0,,,13.0,0.0
2012-09-07 07,5.0,0.0,,,5.0,0.0
2012-09-07 08,8.0,0.0,,,8.0,0.0
2012-09-07 09,8.0,0.0,1.0,0.0,8.0,0.0
2012-09-07 10,87.0,0.0,,,89.0,0.0
2012-09-07 11,7.0,0.0,,,10.0,0.0
2012-09-07 12,10.0,0.0,3.0,0.0,10.0,0.0
2012-09-07 13,39.0,0.0,1.0,0.0,24.0,0.0
2012-09-07 14,16.0,0.0,4.0,0.0,16.0,0.0
2012-09-07 15,16.0,0.0,2.0,0.0,18.0,0.0
2012-09-07 16,22.0,0.0,,,21.0,0.0
2012-09-07 17,19.0,0.0,1.0,0.0,9.0,0.0
2012-09-07 18,22.0,0.0,,,19.0,0.0
2012-09-07 19,6.0,0.0,,,6.0,0.0
2012-09-07 20,5.0,0.0,,,5.0,0.0
2012-09-07 21,7.0,0.0,1.0,0.0,9.0,0.0
2012-09-07 22,12.0,0.0,1.0,0.0,12.0,0.0
2012-09-07 23,6.0,0.0,,,5.0,0.0
2012-09-08 00,5.0,0.0,1.0,0.0,6.0,0.0
2012-09-08 01,6.0,0.0,,,4.0,0.0
2012-09-08 02,2.0,0.0,,,2.0,0.0
2012-09-08 03,2.0,0.0,1.0,0.0,,
2012-09-08 04,2.0,0.0,,,1.0,0.0
2012-09-08 06,1.0,0.0,,,1.0,0.0
2012-09-08 08,1.0,0.0,,,,
2012-09-08 09,3.0,0.0,,,4.0,0.0
2012-09-08 13,9.0,0.0,,,2.0,0.0
2012-09-08 14,2.0,0.0,,,1.0,0.0
2012-09-08 15,3.0,0.0,,,3.0,0.0
2012-09-08 16,5.0,0.0,,,6.0,0.0
2012-09-08 17,3.0,0.0,1.0,0.0,1.0,0.0
2012-09-08 18,3.0,0.0,,,2.0,0.0
2012-09-08 19,2.0,0.0,1.0,0.0,1.0,0.0
2012-09-08 21,1.0,0.0,,,1.0,0.0
2012-09-08 22,3.0,0.0,1.0,0.0,2.0,0.0
2012-09-08 23,2.0,0.0,1.0,0.0,,
2012-09-09 00,1.0,0.0,1.0,0.0,1.0,0.0
2012-09-09 02,3.0,0.0,,,4.0,0.0
2012-09-09 05,2.0,0.0,,,2.0,0.0
2012-09-09 10,2.0,0.0,,,2.0,0.0
2012-09-09 12,3.0,0.0,1.0,0.0,3.0,0.0
2012-09-09 13,1.0,0.0,,,1.0,0.0
2012-09-09 14,1.0,0.0,,,1.0,0.0
2012-09-09 15,3.0,0.0,1.0,0.0,1.0,0.0
2012-09-09 16,1.0,0.0,1.0,0.0,1.0,0.0
2012-09-09 17,1.0,0.0,1.0,0.0,,
2012-09-09 18,1.0,0.0,2.0,0.0,,
2012-09-09 19,1.0,0.0,1.0,0.0,1.0,0.0
2012-09-09 20,2.0,0.0,4.0,0.0,1.0,0.0
2012-09-09 21,2.0,0.0,1.0,0.0,,
2012-09-09 22,3.0,0.0,,,3.0,0.0
2012-09-09 23,1.0,0.0,,,1.0,0.0
2012-09-10 00,9.0,1.0,,,7.0,1.0
2012-09-10 01,3.0,0.0,,,,
2012-09-10 02,4.0,0.0,,,,
2012-09-10 03,27.0,1.0,,,19.0,1.0
2012-09-10 05,1.0,0.0,1.0,0.0,1.0,0.0
2012-09-10 06,3.0,0.0,1.0,0.0,,
2012-09-10 07,1.0,0.0,,,18.0,1.0
2012-09-10 08,1.0,0.0,2.0,0.0,,
2012-09-10 10,8.0,0.0,4.0,1.0,,
2012-09-10 12,1.0,0.0,1.0,0.0,,
2012-09-10 13,3.0,0.0,2.0,0.0,4.0,0.0
2012-09-10 14,3.0,0.0,,,2.0,0.0
2012-09-10 15,9.0,0.0,,,,
2012-09-10 16,6.0,0.0,8.0,1.0,2.0,0.0
2012-09-10 17,2.0,0.0,,,,
2012-09-10 18,3.0,0.0,1.0,0.0,1.0,0.0
2012-09-10 19,5.0,0.0,8.0,1.0,3.0,0.0
2012-09-10 20,3.0,0.0,5.0,1.0,,
2012-09-10 21,3.0,0.0,2.0,0.0,,
2012-09-10 22,1.0,0.0,4.0,0.0,,
2012-09-10 23,3.0,0.0,2.0,0.0,3.0,0.0
2012-09-11 00,1.0,0.0,,,,
2012-09-11 01,4.0,0.0,3.0,0.0,,
2012-09-11 02,2.0,0.0,2.0,0.0,2.0,0.0
2012-09-11 03,5.0,0.0,41.0,1.0,,
2012-09-11 04,1.0,0.0,1.0,0.0,,
2012-09-11 06,1.0,0.0,7.0,0.0,,
2012-09-11 07,1.0,0.0,16.0,0.0,1.0,0.0
2012-09-11 08,1.0,0.0,34.0,1.0,1.0,0.0
2012-09-11 11,1.0,0.0,11.0,0.0,2.0,0.0
2012-09-11 12,12.0,1.0,7.0,0.0,4.0,0.0
2012-09-11 13,1.0,0.0,10.0,0.0,2.0,0.0
2012-09-11 14,2.0,0.0,11.0,0.0,1.0,0.0
2012-09-11 15,3.0,0.0,21.0,0.0,5.0,0.0
2012-09-11 16,2.0,0.0,3.0,0.0,,
2012-09-11 17,1.0,0.0,3.0,0.0,2.0,0.0
2012-09-11 18,5.0,0.0,6.0,0.0,1.0,0.0
2012-09-11 19,3.0,0.0,21.0,0.0,2.0,0.0
2012-09-11 20,1.0,0.0,125.0,1.0,,
2012-09-11 21,1.0,0.0,15.0,0.0,1.0,0.0
2012-09-11 22,1.0,0.0,17.0,0.0,,
2012-09-12 02,2.0,0.0,9.0,0.0,2.0,0.0
2012-09-12 03,1.0,0.0,8.0,0.0,7.0,0.0
2012-09-12 09,1.0,0.0,4.0,0.0,1.0,0.0
2012-09-12 11,1.0,0.0,7.0,0.0,,
2012-09-12 12,2.0,0.0,7.0,0.0,,
2012-09-12 13,2.0,0.0,10.0,0.0,5.0,0.0
2012-09-12 14,6.0,0.0,5.0,0.0,5.0,0.0
2012-09-12 15,24.0,1.0,7.0,0.0,,
2012-09-12 17,2.0,0.0,4.0,0.0,3.0,0.0
2012-09-12 18,19.0,1.0,5.0,0.0,3.0,0.0
2012-09-12 19,3.0,0.0,3.0,0.0,1.0,0.0
2012-09-12 20,4.0,0.0,2.0,0.0,,
2012-09-12 21,10.0,0.0,1.0,0.0,,
2012-09-12 22,1.0,0.0,2.0,0.0,,
2012-09-12 23,10.0,0.0,1.0,0.0,1.0,0.0
2012-09-13 00,13.0,0.0,4.0,0.0,,
2012-09-13 01,3.0,0.0,2.0,0.0,,
2012-09-13 02,1.0,0.0,,,1.0,0.0
2012-09-13 03,2.0,0.0,1.0,0.0,1.0,0.0
2012-09-13 04,11.0,0.0,,,7.0,1.0
2012-09-13 05,1.0,0.0,2.0,0.0,,
2012-09-13 07,2.0,0.0,,,,
2012-09-13 08,6.0,0.0,1.0,0.0,3.0,0.0
2012-09-13 09,3.0,0.0,2.0,0.0,1.0,0.0
2012-09-13 10,7.0,0.0,,,,
2012-09-13 11,1.0,0.0,2.0,0.0,,
2012-09-13 13,2.0,0.0,,,,
2012-09-13 15,3.0,0.0,1.0,0.0,3.0,0.0
2012-09-13 16,7.0,0.0,1.0,0.0,1.0,0.0
2012-09-13 17,1.0,0.0,2.0,0.0,,
2012-09-13 18,4.0,0.0,6.0,0.0,1.0,0.0
2012-09-13 19,2.0,0.0,4.0,0.0,1.0,0.0
2012-09-13 22,2.0,0.0,6.0,0.0,,
2012-09-13 23,2.0,0.0,1.0,0.0,2.0,0.0
2012-09-14 00,2.0,0.0,3.0,0.0,1.0,0.0
2012-09-14 02,2.0,0.0,,,,
2012-09-14 03,2.0,0.0,,,,
2012-09-14 04,3.0,0.0,,,,
2012-09-14 05,1.0,0.0,,,,
2012-09-14 06,2.0,0.0,,,,
2012-09-14 08,2.0,0.0,,,,
2012-09-14 10,2.0,0.0,,,2.0,0.0
2012-09-14 11,1.0,0.0,1.0,0.0,,
2012-09-14 12,4.0,0.0,,,1.0,0.0
2012-09-14 13,1.0,0.0,,,,
2012-09-14 14,1.0,0.0,3.0,0.0,1.0,0.0
2012-09-14 15,3.0,0.0,4.0,0.0,,
2012-09-14 16,2.0,0.0,3.0,0.0,1.0,0.0
2012-09-14 17,5.0,0.0,5.0,0.0,,
2012-09-14 18,10.0,1.0,1.0,0.0,1.0,0.0
2012-09-14 19,4.0,0.0,1.0,0.0,,
2012-09-14 20,1.0,0.0,,,,
2012-09-15 00,1.0,0.0,1.0,0.0,4.0,0.0
2012-09-15 01,6.0,0.0,4.0,0.0,,
2012-09-15 03,3.0,0.0,1.0,0.0,,
2012-09-15 05,2.0,0.0,1.0,0.0,3.0,0.0
2012-09-15 07,1.0,0.0,1.0,0.0,1.0,0.0
2012-09-15 09,1.0,0.0,2.0,0.0,,
2012-09-15 11,11.0,1.0,,,,
2012-09-15 12,13.0,1.0,,,,
2012-09-15 13,30.0,1.0,2.0,0.0,,
2012-09-15 14,10.0,1.0,,,,
2012-09-15 15,13.0,0.0,1.0,0.0,,
2012-09-15 16,9.0,0.0,,,1.0,0.0
2012-09-15 17,6.0,0.0,,,,
2012-09-15 18,22.0,1.0,,,,
2012-09-15 19,11.0,0.0,,,,
2012-09-15 21,7.0,0.0,1.0,0.0,,
2012-09-15 22,6.0,0.0,1.0,0.0,,
2012-09-15 23,9.0,0.0,,,,
2012-09-16 00,6.0,0.0,,,,
2012-09-16 01,6.0,0.0,2.0,0.0,,
2012-09-16 02,2.0,0.0,,,5.0,1.0
2012-09-16 03,4.0,0.0,,,,
2012-09-16 04,3.0,0.0,,,1.0,0.0
2012-09-16 05,1.0,0.0,,,2.0,0.0
2012-09-16 06,3.0,0.0,,,,
2012-09-16 08,1.0,0.0,,,,
2012-09-16 09,2.0,0.0,,,1.0,0.0
2012-09-16 10,1.0,0.0,,,4.0,0.0
2012-09-16 11,3.0,0.0,,,,
2012-09-16 12,2.0,0.0,,,1.0,0.0
2012-09-16 13,2.0,0.0,,,,
2012-09-16 14,2.0,0.0,,,1.0,0.0
2012-09-16 15,5.0,0.0,,,1.0,0.0
2012-09-16 18,3.0,0.0,2.0,0.0,,
2012-09-16 19,1.0,0.0,2.0,0.0,,
2012-09-16 20,3.0,0.0,,,,
2012-09-16 21,2.0,0.0,,,,
2012-09-16 22,1.0,0.0,1.0,0.0,,
2012-09-16 23,11.0,0.0,,,,
2012-09-17 00,12.0,0.0,,,,
2012-09-17 01,8.0,0.0,,,,
2012-09-17 02,2.0,0.0,,,1.0,0.0
2012-09-17 03,3.0,0.0,,,,
2012-09-17 04,3.0,0.0,,,2.0,0.0
2012-09-17 05,3.0,0.0,,,1.0,0.0
2012-09-17 06,5.0,0.0,,,,
2012-09-17 07,1.0,0.0,,,,
2012-09-17 08,1.0,0.0,,,,
2012-09-17 09,1.0,0.0,,,,
2012-09-17 11,3.0,0.0,,,1.0,0.0
2012-09-17 12,4.0,0.0,,,3.0,0.0
2012-09-17 13,2.0,0.0,,,,
2012-09-17 14,11.0,1.0,2.0,0.0,,
2012-09-17 16,1.0,0.0,1.0,0.0,,
2012-09-17 17,5.0,0.0,,,,
2012-09-17 18,66.0,1.0,8.0,1.0,2.0,0.0
2012-09-17 19,2.0,0.0,2.0,0.0,,
2012-09-17 20,1.0,0.0,6.0,1.0,,
2012-09-17 21,14.0,0.0,4.0,0.0,2.0,0.0
2012-09-17 22,2.0,0.0,3.0,0.0,,
2012-09-17 23,4.0,0.0,,,2.0,0.0
2012-09-18 00,3.0,0.0,,,,
2012-09-18 01,2.0,0.0,,,1.0,0.0
2012-09-18 02,2.0,0.0,,,1.0,0.0
2012-09-18 04,2.0,0.0,,,4.0,0.0
2012-09-18 06,1.0,0.0,2.0,0.0,3.0,0.0
2012-09-18 07,1.0,0.0,1.0,0.0,,
2012-09-18 08,1.0,0.0,1.0,0.0,,
2012-09-18 11,2.0,0.0,,,4.0,0.0
2012-09-18 13,2.0,0.0,3.0,0.0,1.0,0.0
2012-09-18 14,1.0,0.0,,,,
2012-09-18 16,3.0,0.0,2.0,0.0,2.0,0.0
2012-09-18 17,2.0,0.0,,,,
2012-09-18 18,1.0,0.0,,,,
2012-09-18 19,1.0,0.0,3.0,0.0,1.0,0.0
2012-09-18 20,1.0,0.0,2.0,0.0,2.0,0.0
2012-09-18 21,2.0,0.0,1.0,0.0,,
2012-09-18 22,1.0,0.0,4.0,0.0,,
2012-09-19 00,1.0,0.0,,,,
2012-09-19 01,2.0,0.0,,,1.0,0.0
2012-09-19 08,1.0,0.0,,,1.0,0.0
2012-09-19 12,1.0,0.0,1.0,0.0,,
2012-09-19 13,2.0,0.0,,,,
2012-09-19 14,2.0,0.0,1.0,0.0,,
2012-09-19 15,3.0,0.0,,,,
2012-09-19 16,2.0,0.0,3.0,0.0,,
2012-09-19 17,4.0,1.0,1.0,0.0,2.0,0.0
2012-09-19 18,1.0,0.0,1.0,0.0,1.0,0.0
2012-09-19 19,2.0,0.0,1.0,0.0,1.0,0.0
2012-09-19 20,1.0,0.0,,,1.0,0.0
2012-09-19 21,1.0,0.0,3.0,0.0,,
2012-09-19 23,2.0,0.0,,,,
2012-09-20 00,2.0,0.0,,,,
2012-09-20 03,7.0,1.0,2.0,0.0,5.0,0.0
2012-09-20 06,1.0,0.0,,,,
2012-09-20 07,2.0,0.0,1.0,0.0,,
2012-09-20 11,1.0,0.0,,,10.0,1.0
2012-09-20 13,3.0,0.0,3.0,0.0,3.0,0.0
2012-09-20 14,14.0,1.0,1.0,0.0,1.0,0.0
2012-09-20 15,2.0,0.0,4.0,1.0,,
2012-09-20 16,1.0,0.0,1.0,0.0,,
2012-09-20 17,4.0,0.0,,,1.0,0.0
2012-09-20 18,8.0,1.0,,,1.0,0.0
2012-09-20 19,2.0,0.0,3.0,0.0,1.0,0.0
2012-09-20 21,1.0,0.0,,,,
2012-09-20 23,1.0,0.0,1.0,0.0,1.0,0.0
2012-09-21 01,1.0,0.0,,,1.0,0.0
2012-09-21 02,2.0,0.0,,,,
2012-09-21 03,2.0,0.0,,,1.0,0.0
2012-09-21 04,2.0,0.0,,,1.0,0.0
2012-09-21 08,1.0,0.0,1.0,0.0,1.0,0.0
2012-09-21 11,1.0,0.0,1.0,0.0,3.0,0.0
2012-09-21 12,3.0,0.0,,,,
2012-09-21 14,10.0,1.0,1.0,0.0,,
2012-09-21 15,3.0,0.0,,,1.0,0.0
2012-09-21 16,5.0,0.0,,,,
2012-09-21 17,1.0,0.0,,,,
2012-09-21 18,1.0,0.0,5.0,1.0,,
2012-09-21 19,2.0,0.0,,,1.0,0.0
2012-09-21 20,1.0,0.0,1.0,0.0,,
2012-09-21 22,4.0,0.0,4.0,1.0,,
2012-09-21 23,2.0,0.0,4.0,1.0,,
2012-09-22 00,1.0,0.0,,,,
2012-09-22 02,2.0,0.0,,,,
2012-09-22 03,1.0,0.0,,,2.0,0.0
2012-09-22 06,1.0,0.0,,,,
2012-09-22 12,2.0,0.0,,,2.0,0.0
2012-09-22 13,1.0,0.0,,,,
2012-09-22 15,1.0,0.0,,,1.0,0.0
2012-09-22 17,1.0,0.0,,,,
2012-09-22 18,11.0,1.0,3.0,0.0,3.0,0.0
2012-09-22 19,1.0,0.0,,,1.0,0.0
2012-09-22 20,1.0,0.0,,,,
2012-09-22 21,1.0,0.0,,,,
2012-09-23 02,1.0,0.0,,,1.0,0.0
2012-09-23 03,2.0,0.0,,,,
2012-09-23 08,3.0,0.0,,,,
2012-09-23 11,1.0,0.0,,,,
2012-09-23 12,2.0,0.0,,,,
2012-09-23 14,2.0,0.0,,,,
2012-09-23 15,3.0,0.0,,,,
2012-09-23 17,1.0,0.0,1.0,0.0,,
2012-09-23 18,1.0,0.0,3.0,0.0,1.0,0.0
2012-09-23 19,4.0,0.0,6.0,1.0,,
2012-09-23 20,1.0,0.0,1.0,0.0,1.0,0.0
2012-09-23 21,5.0,0.0,2.0,0.0,,
2012-09-24 16,2.0,0.0,7.0,1.0,3.0,1.0
2012-09-24 17,1.0,0.0,9.0,1.0,,
2012-09-24 18,1.0,0.0,,,1.0,0.0
2012-09-24 19,16.0,1.0,,,1.0,0.0
2012-09-24 20,2.0,0.0,6.0,0.0,1.0,0.0
2012-09-24 21,20.0,1.0,4.0,0.0,2.0,0.0
2012-09-24 22,3.0,0.0,1.0,0.0,2.0,0.0
2012-09-24 23,1.0,0.0,1.0,0.0,,
2012-09-25 00,3.0,0.0,,,3.0,0.0
2012-09-25 01,3.0,0.0,2.0,0.0,,
2012-09-25 02,1.0,0.0,,,1.0,0.0
2012-09-25 03,1.0,0.0,10.0,1.0,,
2012-09-25 04,2.0,0.0,,,3.0,0.0
2012-09-25 05,4.0,0.0,,,,
2012-09-25 10,5.0,0.0,,,3.0,0.0
2012-09-25 14,3.0,0.0,3.0,0.0,1.0,0.0
2012-09-25 15,1.0,0.0,1.0,0.0,7.0,1.0
2012-09-25 16,14.0,1.0,,,2.0,0.0
2012-09-25 17,40.0,1.0,,,5.0,0.0
2012-09-25 18,6.0,0.0,,,1.0,0.0
2012-09-25 19,3.0,0.0,,,3.0,0.0
2012-09-25 20,3.0,0.0,1.0,0.0,,
2012-09-25 21,5.0,0.0,2.0,0.0,6.0,1.0
2012-09-25 22,7.0,0.0,,,,
2012-09-25 23,1.0,0.0,,,,
2012-09-26 00,4.0,0.0,,,3.0,0.0
2012-09-26 01,1.0,0.0,2.0,0.0,,
2012-09-26 02,2.0,0.0,1.0,0.0,1.0,0.0
2012-09-26 07,5.0,0.0,,,12.0,1.0
2012-09-26 09,1.0,0.0,,,6.0,0.0
2012-09-26 10,1.0,0.0,,,4.0,0.0
2012-09-26 12,1.0,0.0,3.0,0.0,8.0,0.0
2012-09-26 14,4.0,0.0,,,,
2012-09-26 16,2.0,0.0,3.0,0.0,4.0,0.0
2012-09-26 17,1.0,0.0,1.0,0.0,4.0,0.0
2012-09-26 18,1.0,0.0,2.0,0.0,9.0,0.0
2012-09-26 19,6.0,0.0,,,4.0,0.0
2012-09-26 20,2.0,0.0,1.0,0.0,2.0,0.0
2012-09-26 21,3.0,0.0,,,2.0,0.0
2012-09-26 22,2.0,0.0,,,1.0,0.0
2012-09-26 23,2.0,0.0,1.0,0.0,,
2012-09-27 00,3.0,0.0,,,,
2012-09-27 01,4.0,0.0,,,1.0,0.0
2012-09-27 02,3.0,0.0,1.0,0.0,1.0,0.0
2012-09-27 04,2.0,0.0,,,2.0,0.0
2012-09-27 09,2.0,0.0,1.0,0.0,8.0,0.0
2012-09-27 11,3.0,0.0,,,1.0,0.0
2012-09-27 13,2.0,0.0,1.0,0.0,7.0,0.0
2012-09-27 14,7.0,1.0,,,,
2012-09-27 15,5.0,0.0,,,,
2012-09-27 16,2.0,0.0,1.0,0.0,2.0,0.0
2012-09-27 17,29.0,1.0,,,3.0,0.0
2012-09-27 18,8.0,1.0,,,3.0,0.0
2012-09-27 19,4.0,0.0,,,,
2012-09-27 20,3.0,0.0,6.0,1.0,,
2012-09-27 21,13.0,0.0,4.0,0.0,1.0,0.0
2012-09-27 22,10.0,0.0,2.0,0.0,,
2012-09-27 23,6.0,0.0,,,,
2012-09-28 00,8.0,0.0,,,1.0,0.0
2012-09-28 02,2.0,0.0,,,1.0,0.0
2012-09-28 03,7.0,0.0,,,2.0,0.0
2012-09-28 04,1.0,0.0,,,,
2012-09-28 05,1.0,0.0,,,1.0,0.0
2012-09-28 06,1.0,0.0,1.0,0.0,,
2012-09-28 12,4.0,0.0,,,,
2012-09-28 13,2.0,0.0,,,2.0,0.0
2012-09-28 14,1.0,0.0,2.0,0.0,,
2012-09-28 15,22.0,1.0,4.0,0.0,22.0,1.0
2012-09-28 16,1.0,0.0,1.0,0.0,1.0,0.0
2012-09-28 17,1.0,0.0,3.0,0.0,,
2012-09-28 18,1.0,0.0,1.0,0.0,,
2012-09-28 19,1.0,0.0,1.0,0.0,,
2012-09-28 20,1.0,0.0,3.0,0.0,1.0,0.0
